"cod identificare fiscala"	"denumire"	"obligatii principale la bugetul de stat"	"obligatii accesorii la bugetul de stat"	"obligatii contestate la bugetul de stat"	"obligatii principale la bugetul asigurarilor sociale"	"obligatii accesorii la bugetul asigurarilor sociale"	"obligatii contesate la bugetul asigurarilor sociale"	"obligatii principale la bugetul asigurarilor de somaj"	"obligatii accesorii la bugetul asigurarilor de somaj"	"obligatii contestate la bugetul asigurarilor de somaj"	"obligatii principale la bugetul de sanatate"	"obligatii accesorii la bugetul de sanatate"	"obligatii contestate la bugetul de sanatate"
"2355255"	"SMART ING SERVICE S.R.L."	"78377"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2360456"	"DELTACONS SA"	"3044722"	"745807"	"0"	"1076176"	"208950"	"0"	"39274"	"7446"	"0"	"449243"	"80694"	"0"
"2203079"	"FAGETUL DEAC S.R.L."	"42596"	"0"	"0"	"114967"	"452"	"0"	"4223"	"7"	"0"	"31513"	"63"	"0"
"2239064"	"STEJAR PRODIMPEX SRL"	"651505"	"65402"	"0"	"1380560"	"156792"	"0"	"54865"	"5296"	"0"	"425008"	"38512"	"0"
"2258503"	"APAN SRL"	"211485"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2265683"	"PROMEX S.A."	"166535"	"0"	"0"	"204018"	"0"	"0"	"2579"	"0"	"0"	"54531"	"0"	"0"
"2280870"	"AGROINDUSTRIALA GIUBEGA SRL"	"145899"	"919"	"0"	"31262"	"753"	"0"	"1475"	"31"	"0"	"19966"	"496"	"0"
"2294590"	"POPECI UTILAJ GREU S.A."	"995143"	"89406"	"0"	"1053600"	"48059"	"0"	"46498"	"1917"	"0"	"425336"	"19182"	"0"
"2300870"	"RELOC SA"	"922752"	"0"	"0"	"329828"	"0"	"0"	"0"	"0"	"0"	"131061"	"0"	"0"
"2302765"	"T.C.I.F. S.A. CRAIOVA"	"637700"	"177167"	"0"	"259332"	"62881"	"0"	"10651"	"2044"	"0"	"106272"	"20717"	"0"
"2118933"	"INDPRODCOM SRL"	"68615"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2135250"	"""SOCOM UNIREA"" SOCIETATE COOPERATIVA"	"21896"	"0"	"0"	"56005"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2534749"	"NORDEXIM SRL"	"92841"	"0"	"0"	"56492"	"0"	"0"	"2630"	"0"	"0"	"22578"	"0"	"0"
"2559379"	"COZA-RUX SRL"	"37641"	"0"	"0"	"24279"	"0"	"0"	"1128"	"0"	"0"	"9883"	"0"	"0"
"2596172"	"ECAS ELECTRO SRL"	"354270"	"0"	"0"	"48445"	"0"	"0"	"2138"	"0"	"0"	"20391"	"0"	"0"
"2417935"	"OSTROVIT SA"	"52911"	"0"	"0"	"15647"	"0"	"0"	"1805"	"0"	"0"	"15434"	"0"	"0"
"2421812"	"ARGOS SA"	"1540689"	"123474"	"0"	"558698"	"10805"	"0"	"24856"	"477"	"0"	"227689"	"4308"	"0"
"2433906"	"ILVAS SA"	"202281"	"45704"	"115980"	"107267"	"0"	"0"	"4859"	"0"	"0"	"43913"	"0"	"0"
"2630460"	"MDC PROMOTION SRL"	"188325"	"6251"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2775917"	"GEMINI SP S.R.L."	"146285"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2786398"	"ARHIPRO SRL"	"92184"	"12235"	"0"	"88201"	"10485"	"0"	"4528"	"545"	"0"	"40996"	"4838"	"0"
"2787725"	"HARICLEEA IMPEX SRL"	"80697"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"69"	"0"
"2788488"	"BUCHAREST FILM STUDIOS S.A."	"259514"	"595"	"0"	"404602"	"2464"	"0"	"18789"	"116"	"0"	"169956"	"1070"	"0"
"2795060"	"VALCOM 50 SRL"	"409682"	"57005"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2739612"	"SITEMANI S.R.L."	"103029"	"0"	"0"	"18056"	"0"	"0"	"553"	"0"	"0"	"5945"	"0"	"0"
"2999116"	"PRINCESS-STIL PROD. CONF. SRL"	"14087"	"2162"	"0"	"31799"	"2299"	"0"	"1447"	"107"	"0"	"12369"	"969"	"0"
"2808054"	"AGROCOMPLEX BIRLAD SA"	"271608"	"562133"	"545699"	"232143"	"11426"	"0"	"8669"	"390"	"0"	"120994"	"4072"	"0"
"2816022"	"SSAB-AG SRL"	"22146"	"0"	"0"	"43201"	"0"	"0"	"2009"	"0"	"0"	"18651"	"0"	"0"
"2824238"	"ARIESUL CONF S.A."	"42001"	"0"	"0"	"65644"	"0"	"0"	"2311"	"0"	"0"	"26064"	"0"	"0"
"2836623"	"SAATEN UNION ROMANIA SRL"	"31576"	"0"	"0"	"42032"	"0"	"0"	"1955"	"0"	"0"	"18868"	"0"	"0"
"2846864"	"SCORPION EXIM SRL"	"94905"	"2767"	"0"	"58"	"93"	"0"	"3"	"3"	"0"	"25"	"34"	"0"
"2847070"	"MORIPAN ALEX SRL"	"76855"	"1295"	"0"	"38829"	"2021"	"0"	"1762"	"85"	"0"	"15142"	"746"	"0"
"2847720"	"SENATOR PRODIMPEX S.R.L."	"175117"	"649"	"0"	"28897"	"626"	"0"	"1351"	"32"	"0"	"12610"	"269"	"0"
"2856116"	"COMPLIS SA"	"131323"	"2450"	"0"	"79410"	"2111"	"0"	"3714"	"95"	"0"	"32813"	"840"	"0"
"2858141"	"CARMAN SRL"	"53196"	"2557"	"0"	"122122"	"6138"	"0"	"5655"	"286"	"0"	"49023"	"2612"	"0"
"2861660"	"GRUP EST SECURITY SRL"	"7869110"	"97955"	"0"	"2926131"	"64154"	"0"	"140714"	"3909"	"0"	"1113811"	"35953"	"0"
"2943069"	"FAIMAR S.A."	"53984"	"0"	"0"	"163113"	"0"	"0"	"4588"	"0"	"0"	"32260"	"0"	"0"
"2968446"	"PRESTARI SERVICII CONI-TRANS SRL"	"180583"	"0"	"0"	"76415"	"876"	"0"	"2155"	"26"	"0"	"30302"	"415"	"0"
"3046843"	"TRANSBUS S.A."	"124061"	"8688"	"0"	"0"	"141"	"0"	"0"	"5"	"0"	"0"	"58"	"0"
"3177520"	"MOPAN SA"	"4368089"	"574186"	"0"	"2709504"	"183018"	"0"	"96485"	"4037"	"0"	"866229"	"53480"	"0"
"3206995"	"AQUA - MONTAJ S.R.L."	"47842"	"1591"	"0"	"32895"	"1363"	"0"	"1166"	"47"	"0"	"13330"	"549"	"0"
"3209240"	"RETACOM S.R.L."	"409586"	"704"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3081395"	"ZOF IMPEX SRL"	"72308"	"0"	"0"	"6376"	"0"	"0"	"301"	"0"	"0"	"21283"	"0"	"0"
"3088709"	"NAINA COMIMPEX SRL"	"46120"	"11570"	"0"	"86458"	"5379"	"0"	"3988"	"233"	"0"	"30539"	"2096"	"0"
"3102412"	"MONDO TRADE SRL"	"371740"	"0"	"0"	"0"	"28"	"0"	"0"	"1"	"0"	"0"	"12"	"0"
"3109801"	"GEROM S.A."	"371989"	"210380"	"0"	"720958"	"72608"	"0"	"29978"	"934"	"0"	"305667"	"26493"	"0"
"3133125"	"HARBAU SRL"	"127985"	"0"	"0"	"129109"	"0"	"0"	"4885"	"0"	"0"	"51748"	"0"	"0"
"3147317"	"ELECTRICOM SA"	"38864"	"13384"	"0"	"33682"	"1729"	"0"	"1566"	"81"	"0"	"14662"	"771"	"0"
"3152224"	"JASUL IMP/EXP INTL CO SRL"	"52137"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3016761"	"ROMMIL PROD COM IMPEX S.R.L."	"71306"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3020860"	"BRANTO PRODUCTIE INDUSTRIALA S.R.L."	"38290"	"0"	"0"	"9008"	"0"	"0"	"0"	"0"	"0"	"5466"	"0"	"0"
"3022933"	"PAJURA SA"	"188110"	"30"	"0"	"38881"	"0"	"0"	"2382"	"2"	"0"	"19942"	"27"	"0"
"3025921"	"I.T.C. INSTITUTUL PENTRU TEHNICA DE CALCUL S.A."	"1840761"	"173468"	"0"	"783060"	"24"	"0"	"30484"	"0"	"0"	"333983"	"0"	"0"
"3029737"	"ON - TRADE ADVERTISING SRL"	"24658151"	"4368522"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5148122"	"LUCRARI SPECIALE IN CONSTRUCTII SRL"	"1097647"	"760795"	"1799569"	"10016"	"415"	"0"	"395"	"15"	"0"	"4355"	"182"	"0"
"5862538"	"PHARMA PLUS 2 SRL"	"55479"	"0"	"0"	"32443"	"0"	"0"	"1527"	"0"	"0"	"14517"	"0"	"0"
"5866670"	"HEMAROM S.R.L."	"1063952"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6174626"	"ELTECO GRUP S.R.L."	"89500"	"14030"	"0"	"39479"	"2085"	"0"	"1723"	"91"	"0"	"16207"	"862"	"0"
"6176724"	"EXPLOIT S.R.L."	"175026"	"0"	"0"	"394742"	"0"	"0"	"18541"	"0"	"0"	"161737"	"0"	"0"
"6180172"	"TRIUMPH IMEX SRL"	"44521"	"0"	"0"	"23335"	"0"	"0"	"650"	"0"	"0"	"9170"	"0"	"0"
"5450936"	"IPORO COM SRL"	"326654"	"10164"	"0"	"299845"	"6431"	"0"	"14077"	"271"	"0"	"120950"	"2632"	"0"
"5495210"	"TIMEX PROD COM S.R.L."	"167636"	"0"	"0"	"19743"	"306"	"0"	"927"	"8"	"0"	"8608"	"44"	"0"
"5515245"	"ZORBA S.R.L."	"63873"	"0"	"0"	"22598"	"0"	"0"	"1066"	"0"	"0"	"9465"	"0"	"0"
"6207120"	"BELLOTTO IMPEX SRL"	"35266"	"1245"	"0"	"81337"	"1951"	"0"	"5777"	"75"	"0"	"45918"	"671"	"0"
"6233005"	"DELTA ROM S.A."	"75720"	"138"	"0"	"17550"	"245"	"0"	"746"	"10"	"0"	"6962"	"98"	"0"
"6234477"	"DOMUS NUVO SRL"	"66811"	"0"	"0"	"12826"	"0"	"0"	"31"	"0"	"0"	"1906"	"0"	"0"
"5473450"	"SANCRIS S.R.L."	"72945"	"756"	"0"	"28776"	"413"	"0"	"1336"	"20"	"0"	"8180"	"188"	"0"
"6242780"	"EL - MONT SRL"	"35583"	"0"	"0"	"33448"	"0"	"0"	"1473"	"0"	"0"	"14514"	"0"	"0"
"6253673"	"FARMACIA JUDETEANA SRL"	"258920"	"975"	"0"	"209724"	"2303"	"0"	"9865"	"120"	"0"	"86549"	"904"	"0"
"6257209"	"CASA PAINII SRL"	"89423"	"2372"	"0"	"105676"	"0"	"0"	"4825"	"0"	"0"	"40448"	"0"	"0"
"6271122"	"GYVY COMPANY 94 SRL"	"52822"	"0"	"0"	"31909"	"0"	"0"	"1464"	"0"	"0"	"13887"	"0"	"0"
"6277826"	"MODERN TRADING SRL"	"79997"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4833089"	"BERENDE CREATION SRL"	"550883"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6280538"	"SEDAKO GROUP SRL"	"762150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6303828"	"REGIA AUTONOMA MUNICIPALA RAM RA"	"574392"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6306026"	"LIPOMIN S.A."	"9029"	"5147"	"0"	"44887"	"5652"	"0"	"2090"	"264"	"0"	"18787"	"2342"	"0"
"6306662"	"AFAMIA IMPORT EXPORT S.R.L."	"455088"	"155739"	"588289"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5157805"	"DANEX CONSULT SRL"	"2711232"	"35085"	"0"	"751092"	"6867"	"0"	"30596"	"288"	"0"	"302317"	"2811"	"0"
"5167914"	"PREMIER COM S.R.L."	"265106"	"58580"	"0"	"32639"	"0"	"0"	"1524"	"0"	"0"	"13438"	"0"	"0"
"4864280"	"DELKIMVAS SRL"	"136753"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4872797"	"B.D. PROSECOM S.R.L."	"63929"	"0"	"0"	"21228"	"0"	"0"	"1020"	"0"	"0"	"8574"	"0"	"0"
"4880498"	"T C COMPILIMPEX SRL"	"76299"	"0"	"0"	"180486"	"0"	"0"	"6190"	"0"	"0"	"55827"	"0"	"0"
"4894710"	"CARMOLIMP SRL"	"28906"	"10918"	"0"	"29567"	"525"	"0"	"1401"	"20"	"0"	"12111"	"197"	"0"
"5597580"	"DISTRICT SRL"	"230546"	"0"	"0"	"110483"	"0"	"0"	"5241"	"0"	"0"	"48215"	"0"	"0"
"5614141"	"SABIKO-IMPEX  S.R.L."	"50000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5615643"	"REMBKA S.R.L."	"141389"	"1559"	"0"	"21852"	"348"	"0"	"1019"	"15"	"0"	"9524"	"154"	"0"
"5209831"	"ANTREPRIZA DE CONSTRUCŢII MONTAJ ALPHA GRUP SRL"	"517174"	"498719"	"0"	"17442"	"433"	"0"	"730"	"26"	"0"	"7612"	"245"	"0"
"5221002"	"AUTOGENERAL SA"	"76358"	"650"	"0"	"71039"	"846"	"0"	"3223"	"34"	"0"	"30786"	"354"	"0"
"5224319"	"WINGS BUSINESS WORLD SRL"	"3686357"	"1143042"	"3692503"	"117344"	"1043"	"0"	"5515"	"45"	"0"	"49869"	"454"	"0"
"5635489"	"ALEX INTERNATIONAL TRANSPORT 94 SRL"	"180620"	"11320"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5636069"	"SPRING PROD COM SRL"	"61755"	"2224"	"0"	"112013"	"0"	"0"	"5340"	"0"	"0"	"47021"	"0"	"0"
"5243655"	"PA & CO INTERNATIONAL SRL"	"6139249"	"2655734"	"0"	"3510671"	"431195"	"0"	"158082"	"18531"	"0"	"1370521"	"160564"	"0"
"5246708"	"ANNELISSE TOUR SRL"	"16749"	"187"	"0"	"23603"	"322"	"0"	"1116"	"11"	"0"	"10294"	"127"	"0"
"4928693"	"3D ROMANIA SA"	"1500"	"0"	"0"	"50777"	"0"	"0"	"2348"	"0"	"0"	"20573"	"0"	"0"
"4942965"	"RITM IMPORT EXPORT S.R.L."	"189568"	"1564"	"0"	"19737"	"0"	"0"	"941"	"0"	"0"	"8601"	"0"	"0"
"5640892"	"INSTITUTUL NAŢIONAL DE CERCETARE-DEZVOLTARE PENTRU FIZICA TEHNICĂ-IFT IAŞI"	"4875049"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5656481"	"MONS MEDIUS - INVESTMENTS SA"	"227085"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5657592"	"TRANS TEODOROV SRL"	"62320"	"157"	"0"	"25262"	"0"	"0"	"1110"	"0"	"0"	"10134"	"0"	"0"
"5659739"	"LEADER INTERNATIONAL SA"	"683842"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5660326"	"RADOR A & E S.R.L."	"50000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5660350"	"FRANCESCA INDUSTRIES SA"	"56890"	"0"	"0"	"83985"	"0"	"0"	"4302"	"0"	"0"	"38590"	"0"	"0"
"5948052"	"D.D.PROMOTERM SRL"	"143193"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5250431"	"VASLUIANUL SRL"	"5174709"	"3331232"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4966620"	"FAR EAST TRADING S.R.L."	"241730"	"0"	"0"	"33234"	"0"	"0"	"1550"	"0"	"0"	"11058"	"0"	"0"
"5692140"	"CARPATI IMPORT EXPORT S.R.L."	"65715"	"5670"	"0"	"6994"	"507"	"0"	"333"	"22"	"0"	"2832"	"202"	"0"
"5976842"	"ROMWELLE PM SA"	"98897"	"405710"	"0"	"10"	"625"	"0"	"0"	"27"	"0"	"0"	"256"	"0"
"5994229"	"COPANEX SRL"	"89674"	"0"	"0"	"56045"	"0"	"0"	"2593"	"0"	"0"	"22416"	"0"	"0"
"5284590"	"RUSANCOM PROD SRL"	"49237"	"0"	"0"	"39072"	"0"	"0"	"583"	"0"	"0"	"13752"	"0"	"0"
"4992378"	"A M INTERNATIONAL COMPANIE DE PRODUCTIE SI PUBLICITATE S.A."	"13294"	"0"	"0"	"59521"	"0"	"0"	"2772"	"0"	"0"	"25151"	"0"	"0"
"6001935"	"BARON-SERVICE SRL"	"220686"	"0"	"0"	"67375"	"0"	"0"	"2744"	"0"	"0"	"26877"	"0"	"0"
"6003006"	"CHAESAR SRL"	"304"	"134747"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6010151"	"ITA PRODUCTION SRL"	"0"	"0"	"0"	"90852"	"0"	"0"	"4911"	"0"	"0"	"34754"	"0"	"0"
"5299982"	"VALICOMPRODEXIM S.R.L."	"1589738"	"160385"	"0"	"2000"	"13"	"0"	"95"	"0"	"0"	"809"	"2"	"0"
"5005700"	"ECOPAN S.R.L."	"2097080"	"14624"	"0"	"2861"	"13"	"0"	"136"	"0"	"0"	"1246"	"4"	"0"
"5011965"	"GAMACRIS SRL"	"51386"	"0"	"0"	"71070"	"0"	"0"	"1952"	"0"	"0"	"28471"	"0"	"0"
"5718339"	"BREXXON DDS S.A."	"81024"	"716"	"0"	"106961"	"1496"	"0"	"4629"	"64"	"0"	"45915"	"607"	"0"
"5719547"	"INDUSTRIAL GP SRL"	"69658"	"161"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5720622"	"NOVATECH S.R.L."	"68818"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5025081"	"ROM TEAM BIROTICA S.R.L."	"32343"	"1470"	"0"	"11860"	"0"	"0"	"443"	"0"	"0"	"5171"	"0"	"0"
"5033327"	"TESS CLUB INTERNATIONAL SRL"	"57629"	"0"	"0"	"50523"	"0"	"0"	"2286"	"0"	"0"	"19873"	"0"	"0"
"5739803"	"CONPRESS HOLDING SRL"	"126446"	"17636"	"0"	"105828"	"9491"	"0"	"4512"	"341"	"0"	"0"	"3373"	"0"
"5745066"	"CABLERO S.R.L."	"84927"	"0"	"0"	"13104"	"0"	"0"	"610"	"0"	"0"	"5336"	"0"	"0"
"5751254"	"ATRA ECO SRL"	"235104"	"20614"	"0"	"83892"	"4209"	"0"	"3643"	"128"	"0"	"35390"	"1499"	"0"
"6041913"	"B.D.S.LOYAL SRL"	"43152"	"1248"	"0"	"8536"	"194"	"0"	"401"	"8"	"0"	"3221"	"80"	"0"
"6058052"	"RIALTO PROD. S.R.L."	"278355"	"10242"	"0"	"499148"	"13652"	"0"	"19768"	"564"	"0"	"169538"	"6142"	"0"
"5352288"	"MANTRANS IMPEX SRL"	"71030"	"0"	"0"	"7993"	"1229"	"0"	"354"	"66"	"0"	"3407"	"633"	"0"
"5057024"	"COLISEUM SA"	"144238"	"47"	"0"	"56496"	"0"	"0"	"2635"	"0"	"0"	"22575"	"0"	"0"
"5061556"	"PROD MEZELAR I SRL"	"13023"	"1688"	"0"	"22302"	"5519"	"0"	"1042"	"219"	"0"	"9060"	"2067"	"0"
"5762938"	"FABIO COMPROD S.R.L."	"295490"	"1987"	"0"	"74893"	"824"	"0"	"3493"	"35"	"0"	"30532"	"339"	"0"
"5368152"	"MEXTON IMPEX SRL"	"120464"	"0"	"0"	"32294"	"0"	"0"	"1494"	"0"	"0"	"13412"	"0"	"0"
"5386728"	"APOPI&BLUMEN SRL"	"132513"	"1875"	"0"	"17926"	"181"	"0"	"857"	"10"	"0"	"7651"	"82"	"0"
"5392428"	"MARILEN 94 IMPEX S.R.L."	"3259959"	"1149161"	"0"	"53982"	"0"	"0"	"2420"	"0"	"0"	"21695"	"0"	"0"
"5078744"	"AMARETO IMPEX SRL"	"158777"	"14529"	"0"	"341464"	"16749"	"0"	"15841"	"765"	"0"	"136166"	"6651"	"0"
"5785656"	"ZALEX CONSTRUCTION SRL"	"142349"	"0"	"0"	"9896"	"0"	"0"	"431"	"0"	"0"	"4386"	"0"	"0"
"6088100"	"GECOR PROD CONSTRUCT 94 SRL"	"1276482"	"1054573"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6090703"	"SILFLOR & MOVE IMPEX SRL"	"173717"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"
"6103064"	"AGORA CONSTRUCT SRL"	"148897"	"808"	"0"	"1773"	"79"	"0"	"83"	"2"	"0"	"775"	"30"	"0"
"6107414"	"PRODUCTIE SI COMERCIALA ""TRIO-IMPEX"" SRL"	"284772"	"0"	"0"	"40270"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5395645"	"ANDREEA MOTOC SRL"	"43851"	"1322"	"0"	"81486"	"2330"	"0"	"4116"	"116"	"0"	"38003"	"1086"	"0"
"5404778"	"AXA CONSTRUCT SRL"	"3727789"	"1957005"	"0"	"14928"	"0"	"0"	"704"	"0"	"0"	"6319"	"0"	"0"
"5091565"	"ROMTRUST PRINTERS S.A."	"41122"	"0"	"0"	"18902"	"1283"	"0"	"616"	"26"	"0"	"8754"	"562"	"0"
"5425185"	"GINTAS COM SRL"	"44876"	"0"	"0"	"3701"	"0"	"0"	"173"	"0"	"0"	"1610"	"0"	"0"
"5440100"	"DOMUS EUROCONS SRL"	"122017"	"4079"	"0"	"30222"	"1807"	"0"	"1396"	"85"	"0"	"13011"	"978"	"0"
"5130311"	"PG DELTA ELECTRON SRL"	"864365"	"7576"	"0"	"18297"	"28"	"0"	"852"	"0"	"0"	"7932"	"12"	"0"
"6160515"	"HORIZON CONSTRUCT HISPANIA SRL"	"64150"	"2011"	"0"	"39991"	"1001"	"0"	"1925"	"48"	"0"	"17345"	"433"	"0"
"6169018"	"IZOREP S.R.L."	"125561"	"23679"	"0"	"86330"	"131"	"0"	"3989"	"5"	"0"	"37247"	"54"	"0"
"3590585"	"BURUIANA IMPEX SRL"	"59579"	"0"	"0"	"4617"	"3"	"0"	"216"	"0"	"0"	"2015"	"1"	"0"
"3595663"	"EUROVIA-CONSTRUCT INTERNATIONAL SA"	"1590197"	"0"	"0"	"455738"	"0"	"0"	"15553"	"0"	"0"	"223004"	"0"	"0"
"4728717"	"DORIPESCO SA"	"49466"	"0"	"0"	"49710"	"0"	"0"	"2262"	"0"	"0"	"20204"	"0"	"0"
"3963099"	"ROSU COMPANY S.R.L."	"150748"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3979800"	"MOTICICA SRL"	"535705"	"140150"	"0"	"19359"	"2404"	"0"	"764"	"83"	"0"	"7312"	"914"	"0"
"3984040"	"PETCU CONSTRUCT S.R.L."	"295467"	"17633"	"0"	"249888"	"3818"	"0"	"8087"	"0"	"0"	"77934"	"1"	"0"
"3995759"	"REMIND S.R.L."	"487815"	"27616"	"0"	"69204"	"2176"	"0"	"3190"	"98"	"0"	"29222"	"931"	"0"
"4754120"	"M & G TRANSCOM SRL"	"38134"	"7686"	"0"	"5375"	"1520"	"0"	"293"	"64"	"0"	"2706"	"699"	"0"
"4755150"	"REPCON S.A."	"47034"	"0"	"0"	"89996"	"0"	"0"	"3816"	"0"	"0"	"35858"	"0"	"0"
"4773319"	"ACNIELSEN ROMANIA SRL"	"116971"	"0"	"0"	"219289"	"0"	"0"	"10661"	"0"	"0"	"91270"	"0"	"0"
"4800154"	"EUROPA TRADING IMPEX SRL"	"32210"	"1461"	"0"	"11076"	"617"	"0"	"509"	"28"	"0"	"4623"	"260"	"0"
"3213771"	"DANNY COM ALS SRL"	"189257"	"23637"	"0"	"25452"	"17779"	"0"	"1661"	"833"	"0"	"13822"	"6868"	"0"
"3218299"	"L&A FLEISCH S.R.L."	"14223"	"350"	"0"	"30501"	"731"	"0"	"1275"	"33"	"0"	"10544"	"291"	"0"
"3223392"	"KUBERT HPS SRL"	"62430"	"16"	"0"	"1635"	"101"	"0"	"75"	"4"	"0"	"633"	"41"	"0"
"4017021"	"AZUGA WATERS SRL"	"208288"	"87652"	"0"	"124581"	"3097"	"0"	"3584"	"86"	"0"	"30569"	"1108"	"0"
"4813200"	"VALENTINO PRODEX SRL"	"410065"	"3332"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3601390"	"COZAMIN S.R.L."	"137151"	"0"	"0"	"76061"	"0"	"0"	"3470"	"0"	"0"	"30201"	"0"	"0"
"3247502"	"VEXA SHOES INTERNATIONAL SRL"	"184045"	"3944"	"0"	"484798"	"8643"	"0"	"14803"	"251"	"0"	"172541"	"3346"	"0"
"3249643"	"COSTA V.O.C. IMPEX SRL"	"64137"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4047669"	"SUSAI SERVCOM S.R.L."	"12110"	"319"	"0"	"107782"	"2924"	"0"	"4918"	"134"	"0"	"42386"	"1197"	"0"
"4380107"	"3 G SPORT - IP SRL"	"92468"	"189"	"0"	"7242"	"51"	"0"	"327"	"2"	"0"	"3145"	"23"	"0"
"3269578"	"AGRICOVER SRL"	"610078"	"0"	"0"	"920063"	"0"	"0"	"52391"	"0"	"0"	"471903"	"0"	"0"
"4417729"	"C.C.M. IMPORT - EXPORT S.R.L."	"688579"	"150086"	"0"	"134499"	"3423"	"0"	"6278"	"148"	"0"	"54684"	"1316"	"0"
"4084250"	"VITAL-PHARM SRL"	"54668"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4096254"	"MA DAME STIL SRL"	"178081"	"9583"	"0"	"91585"	"2822"	"0"	"4140"	"122"	"0"	"35992"	"935"	"0"
"4103483"	"GENERAL AUTOCOM SRL"	"87310"	"0"	"0"	"36380"	"0"	"0"	"1694"	"0"	"0"	"14504"	"0"	"0"
"4104675"	"VANELLI SRL"	"26463"	"15"	"0"	"21982"	"47"	"0"	"988"	"2"	"0"	"9601"	"18"	"0"
"4430426"	"VIS 7 IMPORT EXPORT SRL"	"38217"	"0"	"0"	"43029"	"0"	"0"	"1976"	"0"	"0"	"17216"	"0"	"0"
"3325538"	"MEGA COMPANY IMPORT EXPORT S.R.L."	"229972"	"37035"	"0"	"24425"	"6191"	"0"	"1443"	"232"	"0"	"13335"	"2261"	"0"
"4464550"	"LAVMI - PERLA SRL"	"100568"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3347315"	"MECCA PLAST SERVICE SA"	"177691"	"22801"	"0"	"94526"	"12064"	"0"	"2486"	"203"	"0"	"37726"	"3245"	"0"
"3356526"	"VIPOL IMPEX SRL"	"489182"	"45"	"0"	"13359"	"184"	"0"	"628"	"8"	"0"	"5486"	"74"	"0"
"4133638"	"CONSTRUCTORUL CANDA SRL"	"231911"	"11516"	"0"	"32016"	"429"	"0"	"1493"	"20"	"0"	"12646"	"182"	"0"
"4473605"	"SUPER YILDIZ S.R.L."	"578218"	"70211"	"0"	"24034"	"2410"	"0"	"1107"	"104"	"0"	"10351"	"1051"	"0"
"4475371"	"ROMTEXTIL SA"	"70706"	"0"	"0"	"165649"	"0"	"0"	"7779"	"0"	"0"	"66527"	"0"	"0"
